instance,customers,run,method,checkpoint,q,BestCost,BKS
100.20.1,100,2,sats,0,0/8,8042.489859620869,4302.306833796588
100.20.1,100,2,sats,1,1/8,5273.74165981981,4302.306833796588
100.20.1,100,2,sats,2,2/8,5145.530633634994,4302.306833796588
100.20.1,100,2,sats,3,3/8,4306.309795271173,4302.306833796588
100.20.1,100,2,sats,4,4/8,4303.250321765842,4302.306833796588
100.20.1,100,2,sats,5,5/8,4303.249145147219,4302.306833796588
100.20.1,100,2,sats,6,6/8,4303.249145147219,4302.306833796588
100.20.1,100,2,sats,7,7/8,4303.249145147219,4302.306833796588
100.20.1,100,2,sats,8,8/8,4303.249145147219,4302.306833796588
100.20.1,100,3,sats,0,0/8,7349.189949181269,4302.306833796588
100.20.1,100,3,sats,1,1/8,4303.249145147219,4302.306833796588
100.20.1,100,3,sats,2,2/8,4303.249145147219,4302.306833796588
100.20.1,100,3,sats,3,3/8,4303.249145147219,4302.306833796588
100.20.1,100,3,sats,4,4/8,4302.306833796588,4302.306833796588
100.20.1,100,3,sats,5,5/8,4302.306833796588,4302.306833796588
100.20.1,100,3,sats,6,6/8,4302.306833796588,4302.306833796588
100.20.1,100,3,sats,7,7/8,4302.306833796588,4302.306833796588
100.20.1,100,3,sats,8,8/8,4302.306833796588,4302.306833796588
100.20.1,100,4,sats,0,0/8,8623.257864582865,4302.306833796588
100.20.1,100,4,sats,1,1/8,4303.249145147219,4302.306833796588
100.20.1,100,4,sats,2,2/8,4302.306833796588,4302.306833796588
100.20.1,100,4,sats,3,3/8,4302.306833796588,4302.306833796588
100.20.1,100,4,sats,4,4/8,4302.306833796588,4302.306833796588
100.20.1,100,4,sats,5,5/8,4302.306833796588,4302.306833796588
100.20.1,100,4,sats,6,6/8,4302.306833796588,4302.306833796588
100.20.1,100,4,sats,7,7/8,4302.306833796588,4302.306833796588
100.20.1,100,4,sats,8,8/8,4302.3056571779625,4302.306833796588
100.20.1,100,5,sats,0,0/8,6793.3092226672225,4302.306833796588
100.20.1,100,5,sats,1,1/8,4303.249145147219,4302.306833796588
100.20.1,100,5,sats,2,2/8,4303.249145147219,4302.306833796588
100.20.1,100,5,sats,3,3/8,4303.249145147219,4302.306833796588
100.20.1,100,5,sats,4,4/8,4303.249145147219,4302.306833796588
100.20.1,100,5,sats,5,5/8,4303.249145147219,4302.306833796588
100.20.1,100,5,sats,6,6/8,4303.249145147219,4302.306833796588
100.20.1,100,5,sats,7,7/8,4302.3056571779625,4302.306833796588
100.20.1,100,5,sats,8,8/8,4302.3056571779625,4302.306833796588
100.20.1,100,6,sats,0,0/8,6804.968244425665,4302.306833796588
100.20.1,100,6,sats,1,1/8,4303.250321765842,4302.306833796588
100.20.1,100,6,sats,2,2/8,4303.250321765842,4302.306833796588
100.20.1,100,6,sats,3,3/8,4303.250321765842,4302.306833796588
100.20.1,100,6,sats,4,4/8,4303.249145147219,4302.306833796588
100.20.1,100,6,sats,5,5/8,4303.249145147219,4302.306833796588
100.20.1,100,6,sats,6,6/8,4303.249145147219,4302.306833796588
100.20.1,100,6,sats,7,7/8,4303.249145147219,4302.306833796588
100.20.1,100,6,sats,8,8/8,4303.249145147219,4302.306833796588
100.20.1,100,7,sats,0,0/8,7044.533267816064,4302.306833796588
100.20.1,100,7,sats,1,1/8,4302.306833796588,4302.306833796588
100.20.1,100,7,sats,2,2/8,4302.306833796588,4302.306833796588
100.20.1,100,7,sats,3,3/8,4302.306833796588,4302.306833796588
100.20.1,100,7,sats,4,4/8,4302.3056571779625,4302.306833796588
100.20.1,100,7,sats,5,5/8,4302.3056571779625,4302.306833796588
100.20.1,100,7,sats,6,6/8,4302.3056571779625,4302.306833796588
100.20.1,100,7,sats,7,7/8,4302.3056571779625,4302.306833796588
100.20.1,100,7,sats,8,8/8,4302.3056571779625,4302.306833796588
100.20.1,100,8,sats,0,0/8,7643.226088542065,4302.306833796588
100.20.1,100,8,sats,1,1/8,4363.108847022217,4302.306833796588
100.20.1,100,8,sats,2,2/8,4363.108847022217,4302.306833796588
100.20.1,100,8,sats,3,3/8,4306.309795271173,4302.306833796588
100.20.1,100,8,sats,4,4/8,4306.309795271173,4302.306833796588
100.20.1,100,8,sats,5,5/8,4306.309795271173,4302.306833796588
100.20.1,100,8,sats,6,6/8,4306.309795271173,4302.306833796588
100.20.1,100,8,sats,7,7/8,4306.309795271173,4302.306833796588
100.20.1,100,8,sats,8,8/8,4303.250321765842,4302.306833796588
100.20.1,100,9,sats,0,0/8,7516.220748249274,4302.306833796588
100.20.1,100,9,sats,1,1/8,5072.096669067733,4302.306833796588
100.20.1,100,9,sats,2,2/8,5072.096669067733,4302.306833796588
100.20.1,100,9,sats,3,3/8,4303.249145147219,4302.306833796588
100.20.1,100,9,sats,4,4/8,4303.249145147219,4302.306833796588
100.20.1,100,9,sats,5,5/8,4302.306833796588,4302.306833796588
100.20.1,100,9,sats,6,6/8,4302.306833796588,4302.306833796588
100.20.1,100,9,sats,7,7/8,4302.306833796588,4302.306833796588
100.20.1,100,9,sats,8,8/8,4302.306833796588,4302.306833796588
100.20.1,100,10,sats,0,0/8,10159.878430972954,4302.306833796588
100.20.1,100,10,sats,1,1/8,5279.6500094022795,4302.306833796588
100.20.1,100,10,sats,2,2/8,4789.548856483806,4302.306833796588
100.20.1,100,10,sats,3,3/8,4303.249145147219,4302.306833796588
100.20.1,100,10,sats,4,4/8,4302.3056571779625,4302.306833796588
100.20.1,100,10,sats,5,5/8,4302.3056571779625,4302.306833796588
100.20.1,100,10,sats,6,6/8,4302.3056571779625,4302.306833796588
100.20.1,100,10,sats,7,7/8,4302.3056571779625,4302.306833796588
100.20.1,100,10,sats,8,8/8,4302.3056571779625,4302.306833796588
100.20.2,100,1,coop,0,0/8,7569.666435431424,4055.993734698326
100.20.2,100,1,coop,1,1/8,4056.1232308241083,4055.993734698326
100.20.2,100,1,coop,2,2/8,4056.1232308241083,4055.993734698326
100.20.2,100,1,coop,3,3/8,4056.1232308241083,4055.993734698326
100.20.2,100,1,coop,4,4/8,4056.1232308241083,4055.993734698326
100.20.2,100,1,coop,5,5/8,4056.1232308241083,4055.993734698326
100.20.2,100,1,coop,6,6/8,4056.1232308241083,4055.993734698326
100.20.2,100,1,coop,7,7/8,4056.1232308241083,4055.993734698326
100.20.2,100,1,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,2,coop,0,0/8,7369.011596895036,4055.993734698326
100.20.2,100,2,coop,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,2,coop,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,2,coop,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,2,coop,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,2,coop,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,2,coop,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,2,coop,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,2,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,3,coop,0,0/8,7497.893506867013,4055.993734698326
100.20.2,100,3,coop,1,1/8,4056.123230824109,4055.993734698326
100.20.2,100,3,coop,2,2/8,4056.123230824109,4055.993734698326
100.20.2,100,3,coop,3,3/8,4056.123230824109,4055.993734698326
100.20.2,100,3,coop,4,4/8,4056.123230824109,4055.993734698326
100.20.2,100,3,coop,5,5/8,4056.123230824109,4055.993734698326
100.20.2,100,3,coop,6,6/8,4056.123230824109,4055.993734698326
100.20.2,100,3,coop,7,7/8,4056.123230824109,4055.993734698326
100.20.2,100,3,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,4,coop,0,0/8,7377.660685080018,4055.993734698326
100.20.2,100,4,coop,1,1/8,4056.1232308241083,4055.993734698326
100.20.2,100,4,coop,2,2/8,4056.1232308241083,4055.993734698326
100.20.2,100,4,coop,3,3/8,4056.1232308241083,4055.993734698326
100.20.2,100,4,coop,4,4/8,4056.1232308241083,4055.993734698326
100.20.2,100,4,coop,5,5/8,4056.1232308241083,4055.993734698326
100.20.2,100,4,coop,6,6/8,4056.1232308241083,4055.993734698326
100.20.2,100,4,coop,7,7/8,4056.1232308241083,4055.993734698326
100.20.2,100,4,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,5,coop,0,0/8,7140.706111859956,4055.993734698326
100.20.2,100,5,coop,1,1/8,4056.1232308241083,4055.993734698326
100.20.2,100,5,coop,2,2/8,4056.1232308241083,4055.993734698326
100.20.2,100,5,coop,3,3/8,4056.1232308241083,4055.993734698326
100.20.2,100,5,coop,4,4/8,4056.1232308241083,4055.993734698326
100.20.2,100,5,coop,5,5/8,4056.1232308241083,4055.993734698326
100.20.2,100,5,coop,6,6/8,4056.1232308241083,4055.993734698326
100.20.2,100,5,coop,7,7/8,4056.1232308241083,4055.993734698326
100.20.2,100,5,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,6,coop,0,0/8,6543.501753091025,4055.993734698326
100.20.2,100,6,coop,1,1/8,4056.1232308241083,4055.993734698326
100.20.2,100,6,coop,2,2/8,4056.1232308241083,4055.993734698326
100.20.2,100,6,coop,3,3/8,4056.1232308241083,4055.993734698326
100.20.2,100,6,coop,4,4/8,4056.1232308241083,4055.993734698326
100.20.2,100,6,coop,5,5/8,4056.1232308241083,4055.993734698326
100.20.2,100,6,coop,6,6/8,4056.1232308241083,4055.993734698326
100.20.2,100,6,coop,7,7/8,4056.1232308241083,4055.993734698326
100.20.2,100,6,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,7,coop,0,0/8,7243.4080029909455,4055.993734698326
100.20.2,100,7,coop,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,7,coop,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,7,coop,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,7,coop,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,7,coop,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,7,coop,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,7,coop,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,7,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,8,coop,0,0/8,6670.016860185106,4055.993734698326
100.20.2,100,8,coop,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,8,coop,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,8,coop,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,8,coop,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,8,coop,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,8,coop,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,8,coop,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,8,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,9,coop,0,0/8,7027.837869681902,4055.993734698326
100.20.2,100,9,coop,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,9,coop,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,9,coop,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,9,coop,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,9,coop,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,9,coop,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,9,coop,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,9,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,10,coop,0,0/8,5752.328901443236,4055.993734698326
100.20.2,100,10,coop,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,10,coop,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,10,coop,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,10,coop,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,10,coop,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,10,coop,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,10,coop,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,10,coop,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,1,ims,0,0/8,7569.666435431424,4055.993734698326
100.20.2,100,1,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,1,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,1,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,1,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,1,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,1,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,1,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,1,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,2,ims,0,0/8,7369.011596895036,4055.993734698326
100.20.2,100,2,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,2,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,2,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,2,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,2,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,2,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,2,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,2,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,3,ims,0,0/8,7497.893506867013,4055.993734698326
100.20.2,100,3,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,3,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,3,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,3,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,3,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,3,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,3,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,3,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,4,ims,0,0/8,7377.660685080018,4055.993734698326
100.20.2,100,4,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,4,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,4,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,4,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,4,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,4,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,4,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,4,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,5,ims,0,0/8,7140.706111859956,4055.993734698326
100.20.2,100,5,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,5,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,5,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,5,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,5,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,5,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,5,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,5,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,6,ims,0,0/8,6543.501753091025,4055.993734698326
100.20.2,100,6,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,6,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,6,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,6,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,6,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,6,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,6,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,6,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,7,ims,0,0/8,7243.4080029909455,4055.993734698326
100.20.2,100,7,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,7,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,7,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,7,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,7,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,7,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,7,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,7,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,8,ims,0,0/8,6670.016860185106,4055.993734698326
100.20.2,100,8,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,8,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,8,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,8,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,8,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,8,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,8,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,8,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,9,ims,0,0/8,7027.837869681902,4055.993734698326
100.20.2,100,9,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,9,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,9,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,9,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,9,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,9,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,9,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,9,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,10,ims,0,0/8,5752.328901443236,4055.993734698326
100.20.2,100,10,ims,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,10,ims,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,10,ims,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,10,ims,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,10,ims,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,10,ims,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,10,ims,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,10,ims,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,1,sats,0,0/8,7569.666435431424,4055.993734698326
100.20.2,100,1,sats,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,1,sats,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,1,sats,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,1,sats,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,1,sats,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,1,sats,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,1,sats,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,1,sats,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,2,sats,0,0/8,7563.908203025854,4055.993734698326
100.20.2,100,2,sats,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,2,sats,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,2,sats,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,2,sats,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,2,sats,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,2,sats,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,2,sats,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,2,sats,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,3,sats,0,0/8,7497.893506867013,4055.993734698326
100.20.2,100,3,sats,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,3,sats,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,3,sats,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,3,sats,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,3,sats,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,3,sats,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,3,sats,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,3,sats,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,4,sats,0,0/8,8194.327141528876,4055.993734698326
100.20.2,100,4,sats,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,4,sats,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,4,sats,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,4,sats,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,4,sats,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,4,sats,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,4,sats,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,4,sats,8,8/8,4055.993734698326,4055.993734698326
100.20.2,100,5,sats,0,0/8,7826.737901906478,4055.993734698326
100.20.2,100,5,sats,1,1/8,4055.993734698327,4055.993734698326
100.20.2,100,5,sats,2,2/8,4055.993734698327,4055.993734698326
100.20.2,100,5,sats,3,3/8,4055.993734698327,4055.993734698326
100.20.2,100,5,sats,4,4/8,4055.993734698327,4055.993734698326
100.20.2,100,5,sats,5,5/8,4055.993734698327,4055.993734698326
100.20.2,100,5,sats,6,6/8,4055.993734698327,4055.993734698326
100.20.2,100,5,sats,7,7/8,4055.993734698327,4055.993734698326
100.20.2,100,5,sats,8,8/8,4055.993734698327,4055.993734698326
100.20.2,100,6,sats,0,0/8,7984.349077597103,4055.993734698326
100.20.2,100,6,sats,1,1/8,4055.993734698327,4055.993734698326
100.20.2,100,6,sats,2,2/8,4055.993734698327,4055.993734698326
100.20.2,100,6,sats,3,3/8,4055.993734698327,4055.993734698326
100.20.2,100,6,sats,4,4/8,4055.993734698327,4055.993734698326
100.20.2,100,6,sats,5,5/8,4055.993734698327,4055.993734698326
100.20.2,100,6,sats,6,6/8,4055.993734698327,4055.993734698326
100.20.2,100,6,sats,7,7/8,4055.993734698327,4055.993734698326
100.20.2,100,6,sats,8,8/8,4055.993734698327,4055.993734698326
100.20.2,100,7,sats,0,0/8,7243.4080029909455,4055.993734698326
100.20.2,100,7,sats,1,1/8,4055.993734698326,4055.993734698326
100.20.2,100,7,sats,2,2/8,4055.993734698326,4055.993734698326
100.20.2,100,7,sats,3,3/8,4055.993734698326,4055.993734698326
100.20.2,100,7,sats,4,4/8,4055.993734698326,4055.993734698326
100.20.2,100,7,sats,5,5/8,4055.993734698326,4055.993734698326
100.20.2,100,7,sats,6,6/8,4055.993734698326,4055.993734698326
100.20.2,100,7,sats,7,7/8,4055.993734698326,4055.993734698326
100.20.2,100,7,sats,8,8/8,4055.993734698326,4055.993734698326
